"TOA5","Sapflow","CR1000X","21038","CR1000X.Std.04.02","CPU:FLGS-TDP_21038_Enc.CR1X","32795","TableTDP"
"TIMESTAMP","RECORD","JDAY","JHM","TDP_Flow(1)","TDP_Flow(2)","TDP_Flow(3)","TDP_Flow(4)","TDP_Flow(5)","TDP_Flow(6)","TDP_Flow(7)","TDP_Flow(8)","TDP_Flow(9)","TDP_Flow(10)","TDP_Flow(11)","TDP_Flow(12)","TDP_Flow(13)","TDP_Flow(14)","TDP_Flow(15)","TDP_Flow(16)","TDP_Flow(17)","TDP_Flow(18)","TDP_Flow(19)","TDP_Flow(20)","TDP_Flow(21)","TDP_Flow(22)","TDP_Flow(23)","TDP_Flow(24)","TDP_Flow(25)","TDP_Flow(26)","TDP_Flow(27)","TDP_Flow(28)","TDP_Flow(29)","TDP_Flow(30)","TDP_Flow(31)","TDP_Flow(32)"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-06 13:15:00",1910,187,1315,124.8,17.55,9.33,6.844,0,0,0,0,0,0,2.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 13:30:00",1911,187,1330,121,11.85,7.145,0,0,0,0,0,0,0,1.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 13:45:00",1912,187,1345,101.7,6.853,5.221,0,0,0,0,0,0,0,0.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 14:00:00",1913,187,1400,84.9,2.117,3.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 14:15:00",1914,187,1415,104.4,0.677,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 14:30:00",1915,187,1430,137.6,1.602,7.84,0,0,0,0,0,0,0,0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 14:45:00",1916,187,1445,129,2.66,7.096,0,0,0,0,0,0,0,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 15:00:00",1917,187,1500,117.3,3.423,6.097,0,0,0,0,0,0,0,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 15:15:00",1918,187,1515,110.5,2.66,5.338,0,0,0,0,0,0,0,0.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 15:30:00",1919,187,1530,120,1.942,5.761,0,0,0,0,0,0,0,0.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 15:45:00",1920,187,1545,149.6,5.068,8.79,0,0,0,0,0,0,0,1.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 16:00:00",1921,187,1600,186.6,12.94,13.53,3.805,0,0,0,0,0,0,4.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 16:15:00",1922,187,1615,194.8,22.27,15.14,4.951,0,0,0,0,0,0,6.399,0,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 16:30:00",1923,187,1630,201.4,30.96,16.3,6.223,0,0,0,0,0,0,7.406,0,0.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 16:45:00",1924,187,1645,203.5,35.51,16.8,7.158,0,0,0,0,0,0,7.708,0,0.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 17:00:00",1925,187,1700,203.8,36.29,16.79,7.696,0,0,0,0,0,0,7.678,0,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 17:15:00",1926,187,1715,201.2,36.29,16.47,8.07,0,0,0,0,0,0,7.326,0,0.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 17:30:00",1927,187,1730,197.7,35.12,16.08,8,0,0,0,0,0,0,6.848,0,0.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 17:45:00",1928,187,1745,189.8,32.07,15.1,7.49,0,0,0,0,0,0,5.736,0,0.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 18:00:00",1929,187,1800,191.8,31.33,15.35,7.332,0,0,0,0,0,0,5.627,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 18:15:00",1930,187,1815,193.4,30.22,15.48,8.12,0,0,0,0,0,0,5.582,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 18:30:00",1931,187,1830,194.2,28.42,15.53,8.25,0,0,0,0,0,0,5.243,0,0.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 18:45:00",1932,187,1845,191.9,25.62,15.06,8.19,0,0,0,0,0,0,4.852,0,0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 19:00:00",1933,187,1900,184.5,20.97,14.18,7.27,0,0,0,0,0,0,4.121,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 19:15:00",1934,187,1915,180.9,17.85,13.51,6.678,0,0,0,0,0,0,3.569,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 19:30:00",1935,187,1930,174.4,14.62,12.4,6.151,0,0,0,0,0,0,2.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 19:45:00",1936,187,1945,162.2,11.06,11.14,5.489,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 20:00:00",1937,187,2000,145.6,6.853,9.49,4.705,0,0,0,0,0,0,1.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 20:15:00",1938,187,2015,122.9,3.036,7.506,0,0,0,0,0,0,0,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 20:30:00",1939,187,2030,101.7,0.54,5.674,0,0,0,0,0,0,0,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 20:45:00",1940,187,2045,85.7,0,4.267,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 21:00:00",1941,187,2100,73.2,0,3.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 21:15:00",1942,187,2115,64.64,0,2.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 21:30:00",1943,187,2130,58.87,0,1.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 21:45:00",1944,187,2145,53.65,0,0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 22:00:00",1945,187,2200,49.56,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 22:15:00",1946,187,2215,46.85,0,0.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 22:30:00",1947,187,2230,44.55,0,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 22:45:00",1948,187,2245,41.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 23:00:00",1949,187,2300,40.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 23:15:00",1950,187,2315,39.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 23:30:00",1951,187,2330,37.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 23:45:00",1952,187,2345,35.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 00:00:00",1953,188,0,33.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 00:15:00",1954,188,15,32.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 00:30:00",1955,188,30,30.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 00:45:00",1956,188,45,28.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 01:00:00",1957,188,100,26.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 01:15:00",1958,188,115,24.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 01:30:00",1959,188,130,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 01:45:00",1960,188,145,22.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 02:00:00",1961,188,200,22.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 02:15:00",1962,188,215,22.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 02:30:00",1963,188,230,23.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 02:45:00",1964,188,245,23.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 03:00:00",1965,188,300,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 03:15:00",1966,188,315,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 03:30:00",1967,188,330,24.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 03:45:00",1968,188,345,24.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 04:00:00",1969,188,400,24.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 04:15:00",1970,188,415,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 04:30:00",1971,188,430,22.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 04:45:00",1972,188,445,23.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 05:00:00",1973,188,500,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 05:15:00",1974,188,515,0,0.069,0,3.859,0,0,0,0,0,0,0,0,0.004,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 05:30:00",1975,188,530,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 05:45:00",1976,188,545,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 06:00:00",1977,188,600,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 06:15:00",1978,188,615,1.276,0.069,0.344,5.293,0,0,0,0,0,0,0,0.003,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 06:30:00",1979,188,630,4.596,0.069,1.61,4.488,0,0,0,0,0,0,0,4.301,0.15,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 06:45:00",1980,188,645,8.66,0.163,3.409,5.148,0,0,0,0,0,0,0,9.53,0.392,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 07:00:00",1981,188,700,18.13,0.383,6.136,4.847,0,0,0,0,0,0,0.04,15.98,0.902,1.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 07:15:00",1982,188,715,31.7,1.045,9.23,4.308,0,0,0,0,0,0,0.136,23.84,1.603,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 07:30:00",1983,188,730,38.77,1.812,9.79,4.847,0,0,0,0,0,0,0.375,0,1.813,2.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 07:45:00",1984,188,745,48.39,3.942,10.86,4.837,0,0,0,0,0,0,0.871,0,2.18,3.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 08:00:00",1985,188,800,67.81,7.482,14.45,5.49,0,0,0,0,0,0,1.345,0,3.102,4.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 08:15:00",1986,188,815,86,14.65,17.32,6.723,0,0,0,0,0,0,2.55,0,4.424,5.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 08:30:00",1987,188,830,93.3,20.65,17.79,7.525,0,0,0,0,0,0,3.683,0,4.922,6.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 08:45:00",1988,188,845,104,29.67,19.21,8.4,0,0,0,0,0,0,5.391,0,5.733,6.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 09:00:00",1989,188,900,102.3,32.82,18.12,7.35,0,0,0,0,0,0,5.968,0,5.448,7.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 09:15:00",1990,188,915,90.9,28.65,16.32,6.031,0,0,0,0,0,0,5.473,0,4.77,7.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 09:30:00",1991,188,930,81.8,24.69,14.7,5.281,0,0,0,0,0,0,4.647,0,4.088,6.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 09:45:00",1992,188,945,87.4,25.02,15.83,4.751,0,0,0,0,0,0,4.818,0,4.571,6.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 10:00:00",1993,188,1000,106.1,34.27,19.61,6.468,0,0,0,0,0,0,6.778,0,6.238,7.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 10:15:00",1994,188,1015,115.5,43.84,21.45,7.447,0,0,0,0,0,0,8.66,0,7.182,8.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 10:30:00",1995,188,1030,117.9,47.54,21.48,8.27,0,0,0,0,0,0,9.72,0,7.218,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 10:45:00",1996,188,1045,117,47.96,21.12,8.31,0,0,0,0,0,0,9.62,0,7.013,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 11:00:00",1997,188,1100,120.5,50.08,21.46,8.11,0,0,0,0,0,0,10.22,0,7.073,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 11:15:00",1998,188,1115,120.1,52.25,21.55,8.71,0,0,0,0,0,0,10.61,0,7.109,8.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 11:30:00",1999,188,1130,121.5,53.12,21.44,8.1,0,0,0,0,0,0,10.52,0,7.121,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 11:45:00",2000,188,1145,123.2,53.56,21.44,8.09,0,0,0,0,0,0.012,10.61,0,7.073,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 12:00:00",2001,188,1200,124.7,54.9,22.11,8.35,0,0,0,0,0,0.19,11.42,0,7.346,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 12:15:00",2002,188,1215,124.8,56.25,21.72,8.24,0,0,0,0,0,0.233,11.27,0,7.242,9.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 12:30:00",2003,188,1230,116.4,52.25,20.48,7.145,0,0,0,0,0,0.056,9.91,3.206,6.74,9.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 12:45:00",2004,188,1245,113.6,50.08,19.71,6.522,0,0,0,0,0,0.001,8.94,3.787,6.369,9.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 13:00:00",2005,188,1300,121.8,52.68,21.21,6.734,0,0,0,0,0,0.129,10.45,49.95,6.829,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 13:15:00",2006,188,1315,123.4,55.35,21.89,6.884,0,0,0,0,0,0.278,11.5,87.7,7.206,10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 13:30:00",2007,188,1330,125.4,56.25,22.28,7.131,0,0,0,0,0,0.373,11.89,46.24,7.445,10.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 13:45:00",2008,188,1345,124.8,58.08,22.12,7.282,0,0,0,0,0,0.499,11.86,56.96,7.463,10.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 14:00:00",2009,188,1400,125.6,58.08,22.31,7.576,0,0,0,0,0,0.662,11.7,29.3,7.383,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 14:15:00",2010,188,1415,126.6,58.08,22.59,8.22,0,0,0,0,0,0.718,12.12,7.632,7.476,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 14:30:00",2011,188,1430,127.9,59.94,22.73,8.73,0,0,0,0,0,0.834,12.59,9.26,7.662,9.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 14:45:00",2012,188,1445,124.5,59.47,22.24,8.44,0,0,0,0,0,0.834,12.14,38.98,7.445,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 15:00:00",2013,188,1500,124.2,59,22.37,9.08,0,0,0,0,0,0.924,12.17,125.3,7.218,9.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 15:15:00",2014,188,1515,122.4,58.54,22.09,8.68,0,0,0,0,0,0.954,11.8,140.7,7.261,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 15:30:00",2015,188,1530,119.9,58.54,21.67,9.02,0,0,0,0,0,0.924,11.28,146,7.139,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 15:45:00",2016,188,1545,118.8,57.62,21.29,9.35,0,0,0,0,0,0.924,10.76,146.8,6.971,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 16:00:00",2017,188,1600,120.4,58.08,21.65,9.18,0,0,0,0,0,0.985,11.18,146.3,7.067,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 16:15:00",2018,188,1615,123,58.54,21.93,9.02,0,0,0,0,0,0.985,11.42,146.6,7.194,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 16:30:00",2019,188,1630,123.8,59,21.96,8.92,0,0,0,0,0,1.175,11.42,148.4,7.176,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 16:45:00",2020,188,1645,124.9,59.94,22.14,9.22,0,0,0,0,0,1.24,11.49,147.6,7.151,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 17:00:00",2021,188,1700,122.9,59.94,21.93,9.56,0,0,0,0,0,1.11,11.12,147,7.001,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 17:15:00",2022,188,1715,116.7,58.08,20.91,9.26,0,0,0,0,0,0.924,10.39,146.1,6.682,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 17:30:00",2023,188,1730,111.7,55.35,19.72,8.83,0,0,0,0,0,0.69,9,146.1,6.165,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 17:45:00",2024,188,1745,108.3,52.25,18.94,8.26,0,0,0,0,0,0.526,8.58,143.5,5.832,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 18:00:00",2025,188,1800,109.2,51.37,19.21,8.15,0,0,0,0,0,0.526,8.95,138.7,5.826,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 18:15:00",2026,188,1815,103.1,47.96,18.05,7.427,0,0,0,0,0,0.301,8.03,130.8,5.427,7.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 18:30:00",2027,188,1830,98.7,42.24,16.88,7.057,0,0,0,0,0,0.073,7.145,129.6,4.871,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 18:45:00",2028,188,1845,99.3,39.89,16.94,4.981,0,0,0,0,0,0,6.882,128.3,4.821,7.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 19:00:00",2029,188,1900,92.1,34.27,15.73,4.283,0,0,0,0,0,0,6.036,124.1,4.375,6.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 19:15:00",2030,188,1915,85.4,28.65,14.01,3.581,0,0,0,0,0,0,4.912,121,3.763,6.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 19:30:00",2031,188,1930,74.6,24.06,12.09,3.56,0,0,0,0,0,0,4.006,116.6,3.102,5.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 19:45:00",2032,188,1945,62.71,18.29,10.32,2.878,0,0,0,0,0,0,3.175,111.8,2.488,4.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 20:00:00",2033,188,2000,54.93,14.92,9.12,2.181,0,0,0,0,0,0,2.642,108.9,2.068,4.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 20:15:00",2034,188,2015,45.71,11.53,7.757,1.815,0,0,0,0,0,0,2.094,106,1.673,3.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 20:30:00",2035,188,2030,33.66,7.706,6.136,1.326,0,0,0,0,0,0,1.528,101.1,1.144,3.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 20:45:00",2036,188,2045,24.63,5.333,4.871,0.862,0,0,0,0,0,0,1.135,98.2,0.731,2.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 21:00:00",2037,188,2100,18.09,4.134,3.797,0.484,0,0,0,0,0,0,0.807,97.4,0.466,2.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 21:15:00",2038,188,2115,13.46,2.656,3.065,0.502,0,0,0,0,0,0,0.567,94.1,0.276,1.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 21:30:00",2039,188,2130,10.05,1.812,2.433,0.425,0,0,0,0,0,0,0.375,91.8,0.17,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 21:45:00",2040,188,2145,7.582,1.342,1.983,0.409,0,0,0,0,0,0,0.273,90.3,0.112,1.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 22:00:00",2041,188,2200,5.068,0.765,1.541,0.472,0,0,0,0,0,0,0.157,88,0.059,1.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 22:15:00",2042,188,2215,3.91,1.045,1.246,0.724,0,0,0,0,0,0,0.115,87.1,0.029,1.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 22:30:00",2043,188,2230,2.619,0.505,0.975,0.775,0,0,0,0,0,0,0.058,85.8,0.015,0.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 22:45:00",2044,188,2245,1.639,0.069,0,0,0,0,0,0,0,0,0.024,84.8,0,0.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 23:00:00",2045,188,2300,0.198,0,0,0.448,0,0,0,0,0,0,0,84.9,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 23:15:00",2046,188,2315,0,0,0,0,0,0,0,0,0,0,0,84.9,0,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 23:30:00",2047,188,2330,0,0,0,0,0,0,0,0,0,0,0,81.6,0,0.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
